j1,j3,j2,j4,e1,e2,Eigenvalue3,Eigenvalue4,First Eigenvector Comp 3,First Eigenvector Comp 4,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12,density_fin_13
-1.0,0.0,-0.9,0.3,-0.5,-0.15,-0.33502,0.98502,-0.60616,-0.79534,0.18070155032808882,0.620097792535351,0.0,0.2714060865755213,-1.1221492485224971e-17,0.0,0.000369639473873169,0.11488438309563574,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.4,-0.5,-0.2,-0.30383,1.00383,-0.62072,-0.78403,0.15567665632482025,0.6255219301491464,0.0,0.23422645304039488,2.883977778811442e-17,0.0,0.0003394029442935965,0.14865672460700427,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.5,-0.5,-0.25,-0.27356,1.02356,-0.63532,-0.77225,0.1325764645679135,0.6213805424221275,0.0,0.19997998254591656,-5.57822017743792e-17,0.0,0.0003054849542674409,0.18947986547340595,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.6,-0.5,-0.3,-0.2442,1.0442,-0.64991,-0.76001,0.11149284124513828,0.6072978982523074,0.0,0.16875111793206574,1.135701775678566e-16,0.0,0.00026928570848124223,0.23766180321351468,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.7,-0.5,-0.35,-0.2158,1.0658,-0.66444,-0.74734,0.09251227038475535,0.5833499102808957,0.0,0.14063072983982425,-1.192622389734055e-16,0.0,0.00023218629930052843,0.2930238707392465,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.8,-0.5,-0.4,-0.18836,1.08836,-0.67885,-0.73428,0.07566794931759518,0.5502363345984036,0.0,0.11563716784303492,8.145068820797352e-17,0.0,0.0001956461372062956,0.35480153148147725,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.9,0.9,-0.5,-0.45,-0.16189,1.11189,-0.69309,-0.72085,0.060967750978525304,0.5092855617773515,0.0,0.09376047294711293,9.725293487194975e-17,0.0,0.0001609852319757488,0.42159254077308356,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-1.0,-0.5,0.5,-0.75498,0.75498,-0.41093,-0.91167,0.5037297846228133,0.21800910023298933,-2.168404344971009e-19,0.7797009527399789,3.7947076036992655e-19,0.0,0.00041050895309422634,0.001996907885518823,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.9,-0.5,0.45,-0.71366,0.76366,-0.42246,-0.90638,0.48102683992388945,0.25504463844135816,0.0,0.741829099050483,3.7947076036992655e-19,0.0,0.0004598457087821739,0.0028330650702523413,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.8,-0.5,0.4,-0.67284,0.77284,-0.43443,-0.90071,0.45578741747762885,0.2953391388089146,0.0,0.7003627216699693,5.421010862427522e-19,0.0,0.0005086130580011425,0.004026380436676642,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.7,-0.5,0.35,-0.63255,0.78255,-0.44684,-0.89461,0.42830820139655623,0.3382921233845678,0.0,0.6557724575131603,7.589415207398531e-19,0.0,0.0005549666984996581,0.0057167224682809995,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.6,-0.5,0.3,-0.59282,0.79282,-0.4597,-0.88807,0.3989601718033977,0.383074826692672,0.0,0.6087149507179311,-6.505213034913027e-19,0.0,0.0005969766700026915,0.008089064167011986,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.5,-0.5,0.25,-0.55369,0.80369,-0.47301,-0.88106,0.3682569529310616,0.42864565538824906,0.0,0.5600082415774792,-2.168404344971009e-19,0.0,0.0006326650038127724,0.011383034876360831,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.4,-0.5,0.2,-0.51521,0.81521,-0.48675,-0.87354,0.3368064030286103,0.47379729240486274,0.0,0.5105749456245415,2.2768245622195593e-18,0.0,0.0006601602114279465,0.015903073634298555,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.3,-0.5,0.15,-0.4774,0.8274,-0.50092,-0.86549,0.3051900246552158,0.5172674686331237,0.0,0.4613196670989227,1.0842021724855044e-18,0.0,0.0006781097538308896,0.02203066771765039,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.2,-0.5,0.1,-0.44031,0.84031,-0.5155,-0.85689,0.27400159807402963,0.5577296311665407,0.0,0.41313174002405945,-3.577867169202165e-18,0.0,0.0006854532608292156,0.03023150007215766,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.1,-0.5,0.05,-0.40399,0.85399,-0.53047,-0.84771,0.24377757340446077,0.5938848625960141,0.0,0.3667860832135258,2.8189256484623115e-18,0.0,0.0006816398304400503,0.041062893205445324,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,-0.0,-0.5,0.0,-0.36847,0.86847,-0.54579,-0.83792,0.21494889057125055,0.6245238186857202,0.0,0.3228786717397713,-8.348356728138384e-18,0.0,0.0006667341553160351,0.05517644413727072,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.1,-0.5,-0.05,-0.33379,0.88379,-0.56143,-0.82752,0.18783035988603589,0.6485169399225319,0.0,0.2818472825761246,6.5052130349130266e-18,0.0,0.000641292967041426,0.07330663027199129,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.2,-0.5,-0.1,-0.3,0.9,-0.57735,-0.8165,0.16264816143766186,0.6648376511409242,0.0,0.24397385010736047,-1.1926223897340549e-17,0.0,0.0006062566605684229,0.09624363901434524,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.3,-0.5,-0.15,-0.26714,0.91714,-0.59349,-0.80484,0.1395345243093159,0.6726071254106031,0.0,0.20938535290023924,8.782037597132586e-18,0.0,0.0005629633215313904,0.12478484064056243,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.4,-0.5,-0.2,-0.23523,0.93523,-0.60979,-0.79256,0.1185244045779015,0.6711393295901803,0.0,0.17808293011338727,1.9949319973733282e-17,0.0,0.0005131546371984996,0.15965611702622567,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.5,-0.5,-0.25,-0.20433,0.95433,-0.62619,-0.77967,0.09962668491966825,0.6599730606872793,0.0,0.15002417612107627,-3.1604493327952454e-17,0.0,0.0004586573976590429,0.20139061165075753,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.6,-0.5,-0.3,-0.17446,0.97446,-0.64262,-0.76618,0.08279728997287736,0.6390231256148845,2.7755575615628914e-17,0.12509025274715324,-3.458604930228759e-17,0.0,0.00040157253608456985,0.2502028580630991,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.7,-0.5,-0.35,-0.14564,0.99564,-0.659,-0.75214,0.06797017742036637,0.6086581035961823,0.0,0.1031440490163331,-1.1080546202801855e-16,0.0,0.0003440570760597581,0.3058446489740263,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.8,-0.5,-0.4,-0.11789,1.01789,-0.67526,-0.73758,0.055070448021869944,0.5697890819327257,0.0,0.08404001822773147,-3.3881317890172014e-17,0.0,0.0002881761322844524,0.3675003941373713,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.8,0.9,-0.5,-0.45,-0.09124,1.04124,-0.69132,-0.72255,0.04401143182269107,0.523893100753241,0.0,0.06762700864977006,-5.277354074573193e-17,0.0,0.0002357671772952508,0.4337593820577275,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-1.0,-0.5,0.5,-0.70356,0.70356,-0.38035,-0.92484,0.46812719925792057,0.2648113342371367,0.0,0.7321147388394204,3.2526065174565133e-19,0.0,0.0006448179656905201,0.0025809216193210457,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.9,-0.5,0.45,-0.66102,0.71102,-0.39217,-0.91989,0.44172603699199875,0.30788957089397223,-4.336808689942018e-19,0.6880021260928711,0.0,0.0,0.0007222644763813177,0.0035976581499740407,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.8,-0.5,0.4,-0.61895,0.71895,-0.40454,-0.91452,0.41300821935971516,0.35386437772263546,0.0,0.6406088466912138,0.0,0.0,0.0007978482743118527,0.00502448432277987,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.7,-0.5,0.35,-0.5774,0.7274,-0.41747,-0.90869,0.38246895285118576,0.40177066385793736,8.673617379884035e-19,0.590761612719226,9.75781955236954e-19,0.0,0.0008683852337568295,0.0070117944583503854,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.6,-0.5,0.3,-0.5364,0.7364,-0.43096,-0.90237,0.3506999471504851,0.4504512369331097,0.0,0.539436934077164,6.505213034913027e-19,0.0,0.0009307616659218922,0.009754880349733146,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.5,-0.5,0.25,-0.49599,0.74599,-0.44504,-0.89551,0.318380408101701,0.4985947205461098,0.0,0.48771544069658407,-2.168404344971009e-19,0.0,0.0009820062011576638,0.01350206950686576,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.4,-0.5,0.2,-0.45622,0.75622,-0.4597,-0.88807,0.2862122825959889,0.5448193518397741,0.0,0.43668944373008267,-1.5178830414797062e-18,0.0,0.0010195350500352216,0.01856363228302993,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.3,-0.5,0.15,-0.41714,0.76714,-0.47494,-0.88002,0.2548412080436715,0.5877689535190763,0.0,0.3873578293417061,-1.5178830414797062e-18,0.0,0.0010414741260899617,0.025321234042301913,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.2,-0.5,0.1,-0.37879,0.77879,-0.49075,-0.8713,0.22483145489273348,0.6261897378250061,-3.469446951953614e-18,0.3405405830537426,4.7704895589362195e-18,0.0,0.0010467631339954953,0.03423684657374035,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.1,-0.5,0.05,-0.34124,0.79124,-0.50712,-0.86188,0.19662258890744805,0.6589255773007454,0.0,0.2968807008688677,1.929879867024198e-17,0.0,0.0010350175924598985,0.04585614047142232,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,-0.0,-0.5,0.0,-0.30453,0.80453,-0.52401,-0.85171,0.17050965975576945,0.684996365724445,-6.938893903907228e-18,0.2567621356235324,4.119968255444917e-18,0.0,0.0010067828368752229,0.06081187786066336,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.1,-0.5,-0.05,-0.26871,0.81871,-0.54138,-0.84078,0.14664701658949147,0.7035468605125874,0.0,0.22037329435341924,5.095750210681871e-18,0.0,0.0009632789876563219,0.07981135831165571,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.2,-0.5,-0.1,-0.23385,0.83385,-0.55918,-0.82905,0.12510263918472805,0.7138351765190869,0.0,0.18774552373890155,-1.1600963245594897e-17,0.0,0.0009061125668917244,0.10360777326319479,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.3,-0.5,-0.15,-0.2,0.85,-0.57735,-0.8165,0.10583972978633674,0.7152692180336936,0.0,0.15876064101832538,-1.6479873021779667e-17,0.0,0.0008374985664628006,0.13295344191369973,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.4,-0.5,-0.2,-0.1672,0.8672,-0.59581,-0.80313,0.08875991637168848,0.7074214544448082,0.0,0.13321138668450946,1.9081958235744878e-17,0.0,0.0007600538126232167,0.1685200610000364,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.5,-0.5,-0.25,-0.13551,0.88551,-0.61447,-0.78894,0.07374380389432023,0.6900766091019606,0.0,0.11086003010095774,-1.702197410802242e-17,0.0,0.0006765508442568721,0.2107859851500444,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.6,-0.5,-0.3,-0.10498,0.90498,-0.63323,-0.77396,0.0606504782724257,0.6633427294656526,0.0,0.09144708896048243,4.618701254788249e-17,0.0,0.0005900111219233744,0.2599089239768172,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.7,-0.5,-0.35,-0.07562,0.92562,-0.65199,-0.75823,0.04932851561198748,0.6277571959688699,0.0,0.07470407478434823,4.5536491244391186e-17,0.0,0.0005036151741446143,0.3155998126543456,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.8,-0.5,-0.4,-0.04749,0.94749,-0.67063,-0.74179,0.03964854661751577,0.584339286530453,0.0,0.06040057321955932,-9.020562075079397e-17,0.0,0.0004202223870805973,0.37701741005130607,0.0,0.0,0.0,0.0,-0.0,0.0
-1.0,0.0,-0.7,0.9,-0.5,-0.45,-0.02061,0.97061,-0.68904,-0.72472,0.03147141773399598,0.5346345671648063,0.0,0.048306601568409865,-7.827939685345342e-17,0.0,0.0003425042068675823,0.44276109400760155,0.0,0.0,0.0,0.0,-0.0,0.0
