j1,j3,j2,j4,Eigenvalue1,Eigenvalue2,e3,e4,First Eigenvector Comp 1,First Eigenvector Comp 2,concur_fin,density_fin_1,density_fin_2,density_fin_3,density_fin_4,density_fin_5,density_fin_6,density_fin_7,density_fin_8,density_fin_9,density_fin_10,density_fin_11,density_fin_12
-1.0,0.0,-0.9,0.7,-0.95197,0.00197,1.08122,-0.13122,-0.88785,-0.46013,0.35500731081723114,0.9505762856041623,0.0,-8.74138001566438e-18,0.016069923728404496,0.01749735084499745,0.0,0.015743807172892015,0.0,0.00011254078021687729,0.0,0.0,0.0
-1.0,0.0,-0.9,0.8,-0.95197,0.00197,1.16782,-0.21782,-0.88785,-0.46013,0.35772217699937464,0.9423767218402577,0.0,-8.663452984516984e-18,0.02459698515210172,0.017345428872753504,0.0,0.015608414203608801,0.0,7.235889208078947e-05,0.0,0.0,0.0
-1.0,0.0,-0.9,0.9,-0.95197,0.00197,1.25442,-0.30442,-0.88785,-0.46013,0.3618013820066609,0.9299856675412095,0.0,-8.551644635479416e-18,0.037447760519535654,0.017116723793973516,0.0,0.015403446687046978,0.0,4.631164019909009e-05,0.0,0.0,0.0
-1.0,0.0,-0.8,-1.0,-0.90826,0.00826,-0.41603,1.31603,-0.90958,-0.41554,0.34310181053123984,0.884038758600223,0.0,0.07787836568451696,-4.1057381019310446e-17,0.021136386886927806,0.0,0.016906343401471586,0.0,4.049812869514849e-05,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.9,-0.90826,0.00826,-0.32942,1.22942,-0.90958,-0.41554,0.33398420466164175,0.9089074980965681,1.734723475976807e-18,0.05191513412946566,-4.221273395936531e-17,0.021732152101535673,0.0,0.017381374932410727,0.0,6.420343911986565e-05,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.8,-0.90826,0.00826,-0.24282,1.14282,-0.90958,-0.41554,0.3277832185444257,0.9257826187706063,0.0,0.034276215227423024,-4.2995392402628285e-17,0.022137494438158198,0.0,0.017703208068495933,0.0,0.0001008330469462878,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.7,-0.90826,0.00826,-0.15622,1.05622,-0.90958,-0.41554,0.3236225862606805,0.9370453801518861,1.734723475976807e-18,0.022470708421392066,-4.352394096171497e-17,0.02240970681705722,0.0,0.01791721213020054,0.0,0.00015736671190912362,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.6,-0.90826,0.00826,-0.06962,0.96962,-0.90958,-0.41554,0.320847452382959,0.9444649709181678,-1.734723475976807e-18,0.014642232882247265,-4.3842425349882586e-17,0.022591647801969577,0.0,0.018056956949138055,0.0,0.000244568931601147,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.5,-0.90826,0.00826,0.01699,0.88301,-0.90958,-0.41554,0.31898956842010595,0.9492897322394073,0.0,0.009471651734894677,-4.4072818311535755e-17,0.02271403077422656,0.0,0.018145906357522876,0.0,0.00037905875105210244,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.4,-0.90826,0.00826,0.10359,0.79641,-0.90958,-0.41554,0.31772171896594825,0.9523659008140746,0.0,0.0060500442692399525,-4.4208343583096443e-17,0.022798424395104787,0.0,0.018199612780939397,0.0,0.0005863995180119951,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.3,-0.90826,0.00826,0.19019,0.70981,-0.90958,-0.41554,0.3168134227743306,0.954249387304591,1.734723475976807e-18,0.003757031519924756,-4.4289658746032856e-17,0.02286018390760233,0.0,0.01822773266209481,0.0,0.0009060482033812612,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.2,-0.90826,0.00826,0.27679,0.62321,-0.90958,-0.41554,0.3160965210917868,0.9552859039395576,1.734723475976807e-18,0.002169570363751128,-4.4289658746032856e-17,0.022910755378503244,0.0,0.018235375352012,0.0,0.0013987806250885533,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.1,-0.90826,0.00826,0.3634,0.5366,-0.90958,-0.41554,0.3154365366285056,0.955667477499362,0.0,0.0009910707766119344,-4.423544863740858e-17,0.02295963481898353,0.0,0.01822389674262389,0.0,0.002158308513746212,0.0,0.0,0.0
-1.0,0.0,-0.8,-0.0,-0.90826,0.00826,0.45,0.45,-0.90958,-0.41554,0.3147090361553504,0.9554647116004717,0.0,-4.618701254788249e-17,-4.423544863740858e-17,0.023016043369073754,0.0,0.018191089397905324,0.0,0.003328547816872317,0.0,0.0,0.0
-1.0,0.0,-0.8,0.1,-0.90826,0.00826,0.5366,0.3634,-0.90958,-0.41554,0.3154365366285056,0.955667477499362,0.0,-4.575333167888829e-17,0.0009910707766119364,0.02295963481898353,0.0,0.01822389674262389,0.0,0.002158308513746211,0.0,0.0,0.0
-1.0,0.0,-0.8,0.2,-0.90826,0.00826,0.62321,0.27679,-0.90958,-0.41554,0.3160965210917868,0.9552859039395576,1.734723475976807e-18,-4.586175189613684e-17,0.00216957036375113,0.022910755378503244,0.0,0.018235375352012,0.0,0.0013987806250885528,0.0,0.0,0.0
-1.0,0.0,-0.8,0.3,-0.90826,0.00826,0.70981,0.19019,-0.90958,-0.41554,0.3168134227743306,0.954249387304591,1.734723475976807e-18,-4.580754178751256e-17,0.003757031519924758,0.02286018390760233,0.0,0.01822773266209481,0.0,0.0009060482033812608,0.0,0.0,0.0
-1.0,0.0,-0.8,0.4,-0.90826,0.00826,0.79641,0.10359,-0.90958,-0.41554,0.31772171896594825,0.9523659008140746,0.0,-4.572622662457615e-17,0.006050044269239954,0.022798424395104787,0.0,0.018199612780939397,0.0,0.0005863995180119949,0.0,0.0,0.0
-1.0,0.0,-0.8,0.5,-0.90826,0.00826,0.88301,0.01699,-0.90958,-0.41554,0.31898956842010595,0.9492897322394073,0.0,-4.559070135301546e-17,0.00947165173489468,0.02271403077422656,0.0,0.018145906357522876,0.0,0.00037905875105210233,0.0,0.0,0.0
-1.0,0.0,-0.8,0.6,-0.90826,0.00826,0.96962,-0.06962,-0.90958,-0.41554,0.320847452382959,0.9444649709181678,-1.734723475976807e-18,-4.536030839136229e-17,0.014642232882247266,0.022591647801969577,0.0,0.018056956949138055,0.0,0.00024456893160114694,0.0,0.0,0.0
-1.0,0.0,-0.8,0.7,-0.90826,0.00826,1.05622,-0.15622,-0.90958,-0.41554,0.3236225862606805,0.9370453801518861,1.734723475976807e-18,-4.501471894888254e-17,0.02247070842139207,0.02240970681705722,0.0,0.01791721213020054,0.0,0.00015736671190912357,0.0,0.0,0.0
-1.0,0.0,-0.8,0.8,-0.90826,0.00826,1.14282,-0.24282,-0.90958,-0.41554,0.3277832185444257,0.9257826187706063,0.0,-4.446584159906175e-17,0.034276215227423024,0.022137494438158198,0.0,0.017703208068495933,0.0,0.00010083304694628776,0.0,0.0,0.0
-1.0,0.0,-0.8,0.9,-0.90826,0.00826,1.22942,-0.32942,-0.90958,-0.41554,0.33398420466164175,0.9089074980965681,1.734723475976807e-18,-4.3659466233275657e-17,0.05191513412946566,0.021732152101535673,0.0,0.017381374932410727,0.0,6.420343911986564e-05,0.0,0.0,0.0
-1.0,0.0,-0.7,-1.0,-0.86941,0.01941,-0.44103,1.29103,-0.93041,-0.36653,0.3186277610335726,0.8523610907240046,0.0,0.10397733281785732,-1.5023653978860074e-16,0.02565495939074964,0.0,0.01795285278510595,0.0,5.407005358707769e-05,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.9,-0.86941,0.01941,-0.35442,1.20442,-0.93041,-0.36653,0.30541070330075404,0.8846780035720716,0.0,0.06997304648078667,-1.559184367987826e-16,0.026630354899974385,0.0,0.018632376836751292,0.0,8.653565680014049e-05,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.8,-0.86941,0.01941,-0.26782,1.11782,-0.93041,-0.36653,0.2962785601598529,0.9069591842177117,0.0,0.04649920215826472,-1.5983172901509746e-16,0.027305322680652024,0.0,0.019099826142208058,0.0,0.0001367903720722939,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.7,-0.86941,0.01941,-0.18122,1.03122,-0.93041,-0.36653,0.290087024388989,0.9219909498045338,0.0,0.030616872182864956,-1.6245414301979677e-16,0.027764561665199045,0.0,0.019413531646764747,0.0,0.0002144158703858472,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.6,-0.86941,0.01941,-0.09462,0.94462,-0.93041,-0.36653,0.2859314401213613,0.931963714467719,1.734723475976807e-18,0.02000805198887301,-1.641753139686175e-16,0.028075299608629544,0.0,0.019619074898902293,0.0,0.000334194103979301,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.5,-0.86941,0.01941,-0.00801,0.85801,-0.93041,-0.36653,0.28314266907618935,0.938477236114416,-1.734723475976807e-18,0.01296715748993807,-1.6525951614110301e-16,0.028287703194691677,0.0,0.019749291011725116,0.0,0.0005189500902702392,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.4,-0.86941,0.01941,0.07859,0.77141,-0.93041,-0.36653,0.2812438752623311,0.9426391858153131,0.0,0.008292955868590576,-1.6593714249890645e-16,0.028438220595404667,0.0,0.019826184535345535,0.0,0.000803793345605919,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.3,-0.86941,0.01941,0.16519,0.68481,-0.93041,-0.36653,0.2798962192637528,0.9451865061616099,-1.734723475976807e-18,0.005153862323795128,-1.6620819304202783e-16,0.028553836016633926,0.0,0.01986322891100368,0.0,0.001242908842841581,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.2,-0.86941,0.01941,0.25179,0.59821,-0.93041,-0.36653,0.2788530231737765,0.9465802065265477,0.0,0.002977597065587057,-1.6620819304202783e-16,0.028655825580374054,0.0,0.019866978136517333,0.0,0.0019197372688400174,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.1,-0.86941,0.01941,0.3384,0.5116,-0.93041,-0.36653,0.27791990430576224,0.9470757073203967,0.0,0.001360523091866537,-1.6609977282477928e-16,0.02876328573219956,0.0,0.01983794658670911,0.0,0.002962884832869879,0.0,0.0,0.0
-1.0,0.0,-0.7,-0.0,-0.86941,0.01941,0.425,0.425,-0.93041,-0.36653,0.2769215986917202,0.946763596394763,1.734723475976807e-18,-1.6436504934880247e-16,-1.6523241108679088e-16,0.028896453876244576,0.0,0.019770574454354106,0.0,0.004569727052932639,0.0,0.0,0.0
-1.0,0.0,-0.7,0.1,-0.86941,0.01941,0.5116,0.3384,-0.93041,-0.36653,0.27791990430576224,0.9470757073203967,0.0,-1.6523241108679088e-16,0.001360523091866536,0.02876328573219956,0.0,0.01983794658670911,0.0,0.002962884832869879,0.0,0.0,0.0
-1.0,0.0,-0.7,0.2,-0.86941,0.01941,0.59821,0.25179,-0.93041,-0.36653,0.2788530231737765,0.9465802065265477,0.0,-1.6544925152128798e-16,0.0029775970655870564,0.028655825580374054,0.0,0.019866978136517333,0.0,0.0019197372688400174,0.0,0.0,0.0
-1.0,0.0,-0.7,0.3,-0.86941,0.01941,0.68481,0.16519,-0.93041,-0.36653,0.2798962192637528,0.9451865061616099,-1.734723475976807e-18,-1.653950414126637e-16,0.005153862323795127,0.028553836016633926,0.0,0.01986322891100368,0.0,0.001242908842841581,0.0,0.0,0.0
-1.0,0.0,-0.7,0.4,-0.86941,0.01941,0.77141,0.07859,-0.93041,-0.36653,0.2812438752623311,0.9426391858153131,0.0,-1.6506978076091805e-16,0.008292955868590574,0.028438220595404667,0.0,0.019826184535345535,0.0,0.000803793345605919,0.0,0.0,0.0
-1.0,0.0,-0.7,0.5,-0.86941,0.01941,0.85801,-0.00801,-0.93041,-0.36653,0.28314266907618935,0.938477236114416,-1.734723475976807e-18,-1.6444636451173889e-16,0.012967157489938068,0.028287703194691677,0.0,0.019749291011725116,0.0,0.0005189500902702392,0.0,0.0,0.0
-1.0,0.0,-0.7,0.6,-0.86941,0.01941,0.94462,-0.09462,-0.93041,-0.36653,0.2859314401213613,0.931963714467719,1.734723475976807e-18,-1.6336216233925338e-16,0.02000805198887301,0.028075299608629544,0.0,0.019619074898902293,0.0,0.000334194103979301,0.0,0.0,0.0
-1.0,0.0,-0.7,0.7,-0.86941,0.01941,1.03122,-0.18122,-0.93041,-0.36653,0.290087024388989,0.9219909498045338,0.0,-1.616545439175887e-16,0.030616872182864956,0.027764561665199045,0.0,0.019413531646764747,0.0,0.0002144158703858472,0.0,0.0,0.0
-1.0,0.0,-0.7,0.8,-0.86941,0.01941,1.11782,-0.26782,-0.93041,-0.36653,0.2962785601598529,0.9069591842177117,0.0,-1.5903890617646743e-16,0.04649920215826472,0.027305322680652024,0.0,0.019099826142208058,0.0,0.0001367903720722939,0.0,0.0,0.0
-1.0,0.0,-0.7,0.9,-0.86941,0.01941,1.20442,-0.35442,-0.93041,-0.36653,0.30541070330075404,0.8846780035720716,0.0,-1.5514255461909765e-16,0.06997304648078667,0.026630354899974385,0.0,0.018632376836751292,0.0,8.653565680014049e-05,0.0,0.0,0.0
-1.0,0.0,-0.6,-1.0,-0.83589,0.03589,-0.46603,1.26603,-0.94946,-0.31388,0.29565357315464863,0.8176040186800493,0.0,0.13437865146727188,-7.460666199415877e-18,0.029872877182825868,0.0,0.01792361959954956,0.0,0.0,0.0,0.0002205909482260033,0.0
-1.0,0.0,-0.6,-0.9,-0.83589,0.03589,-0.37942,1.17942,-0.94946,-0.31388,0.27723161543696356,0.8582252180038682,0.0,0.09138854709816902,-7.813031905473666e-18,0.0312681742465842,0.0,0.01876079789883538,0.0,0.0,0.0,0.0003570090027940513,0.0
-1.0,0.0,-0.6,-0.8,-0.83589,0.03589,-0.29282,1.09282,-0.94946,-0.31388,0.2642603067089765,0.8868501948450476,0.0,0.061109683625940166,-8.036648603548802e-18,0.03216950915739745,0.0,0.019301603829957197,0.0,0.0,0.0,0.0005687469682986922,0.0
-1.0,0.0,-0.6,-0.7,-0.83589,0.03589,-0.20622,1.00622,-0.94946,-0.31388,0.2553514607875286,0.9065458707547895,1.734723475976807e-18,0.04030030766743852,-8.158621347953421e-18,0.03266088693098023,0.0,0.019596441694524538,0.0,0.0,0.0,0.0008962265779196625,0.0
-1.0,0.0,-0.6,-0.6,-0.83589,0.03589,-0.11962,0.91962,-0.94946,-0.31388,0.24932146370175226,0.9199326807143184,0.0,0.026194321960244994,-8.185726402265558e-18,0.03279435777663259,0.0,0.019676543912290137,0.0,0.0,0.0,0.0014018269052743523,0.0
-1.0,0.0,-0.6,-0.5,-0.83589,0.03589,-0.03301,0.83301,-0.94946,-0.31388,0.24525495262879968,0.9290466053026681,-1.734723475976807e-18,0.016648963603600183,-8.104411239329146e-18,0.03257644540789048,0.0,0.019545828540244007,0.0,0.0,0.0,0.0021818882053691656,0.0
-1.0,0.0,-0.6,-0.4,-0.83589,0.03589,0.05359,0.74641,-0.94946,-0.31388,0.24248186932947147,0.9353932452715382,0.0,0.010089940888332347,-7.968885967768458e-18,0.03195745564570463,0.0,0.019174485191725682,0.0,0.0,0.0,0.0033846060287618576,0.0
-1.0,0.0,-0.6,-0.3,-0.83589,0.03589,0.14019,0.65981,-0.94946,-0.31388,0.2405185906128513,0.9400831615894218,0.0,0.005371962612674766,-7.697835424647081e-18,0.03081616286391261,0.0,0.018489788108325755,0.0,0.0,0.0,0.005238662395728034,0.0
-1.0,0.0,-0.6,-0.2,-0.83589,0.03589,0.22679,0.57321,-0.94946,-0.31388,0.23901072486641092,0.9439663386438657,0.0,0.001642097993337748,-7.26415455565288e-18,0.028934370374564325,0.0,0.017360834204829992,0.0,0.0,0.0,0.008096104350024816,0.0
-1.0,0.0,-0.6,-0.1,-0.83589,0.03589,0.3134,0.4866,-0.94946,-0.31388,0.23774021561046915,0.9432689167728155,0.0,-6.5052130349130266e-18,-7.37257477290143e-18,0.030455013937330595,0.0,0.018011265833027316,0.0,0.0019648427604826756,0.0,0.0062996965199982385,0.0
-1.0,0.0,-0.6,-0.0,-0.83589,0.03589,0.4,0.4,-0.94946,-0.31388,0.2364648433415791,0.9382086916213035,0.0,-7.37257477290143e-18,-8.673617379884035e-18,0.03530947791340208,0.0,0.020371149695922037,0.0,0.00611038906678276,0.0,-0.0,0.0
-1.0,0.0,-0.6,0.1,-0.83589,0.03589,0.4866,0.3134,-0.94946,-0.31388,0.23774021561046915,0.9432689167728155,0.0,-6.5052130349130266e-18,-7.806255641895632e-18,0.030455013937330598,0.0,0.018011265833027316,0.0,0.001964842760482675,0.0,0.0,0.00629969651999824
-1.0,0.0,-0.6,0.2,-0.83589,0.03589,0.57321,0.22679,-0.94946,-0.31388,0.23901072486641092,0.9439663386438657,1.734723475976807e-18,-6.288372600415926e-18,0.0016420979933377466,0.028934370374564325,0.0,0.017360834204829992,0.0,0.0,0.0,0.0,0.008096104350024816
