j1, j4, j2, j3, Eigenvalue1, Eigenvalue2, e3, e4, First Eigenvector Comp 1, First Eigenvector Comp 2
-1.00000, 0.00000, 0.10000, 0.10000, -0.75000, 0.35000, 0.20000, 0.20000, -1.00000, 0.00000
-1.00000, 0.00000, 0.10000, 0.20000, -0.75163, 0.40163, 0.17500, 0.17500, -0.99929, -0.03757
-1.00000, 0.00000, 0.10000, 0.30000, -0.75622, 0.45622, 0.15000, 0.15000, -0.99743, -0.07161
-1.00000, 0.00000, 0.10000, 0.40000, -0.76336, 0.51336, 0.12500, 0.12500, -0.99476, -0.10228
-1.00000, 0.00000, 0.10000, 0.50000, -0.77268, 0.57268, 0.10000, 0.10000, -0.99153, -0.12984
-1.00000, 0.00000, 0.10000, 0.60000, -0.78387, 0.63387, 0.07500, 0.07500, -0.98798, -0.15457
-1.00000, 0.00000, 0.10000, 0.70000, -0.79666, 0.69666, 0.05000, 0.05000, -0.98425, -0.17676
-1.00000, 0.00000, 0.10000, 0.80000, -0.81081, 0.76081, 0.02500, 0.02500, -0.98046, -0.19671
-1.00000, 0.00000, 0.10000, 0.90000, -0.82614, 0.82614, 0.00000, 0.00000, -0.97669, -0.21466
-1.00000, 0.00000, 0.20000, -1.00000, -1.05000, 0.15000, 0.45000, 0.45000, -0.86603, 0.50000
-1.00000, 0.00000, 0.20000, -0.90000, -1.00163, 0.15163, 0.42500, 0.42500, -0.88420, 0.46711
-1.00000, 0.00000, 0.20000, -0.80000, -0.95678, 0.15678, 0.40000, 0.40000, -0.90239, 0.43092
-1.00000, 0.00000, 0.20000, -0.70000, -0.91583, 0.16583, 0.37500, 0.37500, -0.92016, 0.39155
-1.00000, 0.00000, 0.20000, -0.60000, -0.87915, 0.17915, 0.35000, 0.35000, -0.93700, 0.34934
-1.00000, 0.00000, 0.20000, -0.50000, -0.84702, 0.19702, 0.32500, 0.32500, -0.95241, 0.30483
-1.00000, 0.00000, 0.20000, -0.40000, -0.81962, 0.21962, 0.30000, 0.30000, -0.96593, 0.25882
-1.00000, 0.00000, 0.20000, -0.30000, -0.79702, 0.24702, 0.27500, 0.27500, -0.97722, 0.21221
-1.00000, 0.00000, 0.20000, -0.20000, -0.77915, 0.27915, 0.25000, 0.25000, -0.98613, 0.16597
-1.00000, 0.00000, 0.20000, -0.10000, -0.76583, 0.31583, 0.22500, 0.22500, -0.99265, 0.12098
-1.00000, 0.00000, 0.20000, -0.00000, -0.75678, 0.35678, 0.20000, 0.20000, -0.99695, 0.07801
-1.00000, 0.00000, 0.20000, 0.10000, -0.75163, 0.40163, 0.17500, 0.17500, -0.99929, 0.03757
-1.00000, 0.00000, 0.20000, 0.20000, -0.75000, 0.45000, 0.15000, 0.15000, -1.00000, 0.00000
-1.00000, 0.00000, 0.20000, 0.30000, -0.75150, 0.50150, 0.12500, 0.12500, -0.99940, -0.03458
-1.00000, 0.00000, 0.20000, 0.40000, -0.75574, 0.55574, 0.10000, 0.10000, -0.99781, -0.06618
-1.00000, 0.00000, 0.20000, 0.50000, -0.76239, 0.61239, 0.07500, 0.07500, -0.99548, -0.09492
-1.00000, 0.00000, 0.20000, 0.60000, -0.77111, 0.67111, 0.05000, 0.05000, -0.99265, -0.12098
-1.00000, 0.00000, 0.20000, 0.70000, -0.78164, 0.73164, 0.02500, 0.02500, -0.98949, -0.14459
-1.00000, 0.00000, 0.20000, 0.80000, -0.79373, 0.79373, 0.00000, 0.00000, -0.98613, -0.16597
-1.00000, 0.00000, 0.20000, 0.90000, -0.80717, 0.85717, -0.02500, -0.02500, -0.98268, -0.18533
-1.00000, 0.00000, 0.30000, -1.00000, -1.07500, 0.22500, 0.42500, 0.42500, -0.86603, 0.50000
-1.00000, 0.00000, 0.30000, -0.90000, -1.02650, 0.22650, 0.40000, 0.40000, -0.88280, 0.46975
-1.00000, 0.00000, 0.30000, -0.80000, -0.98122, 0.23122, 0.37500, 0.37500, -0.89961, 0.43670
-1.00000, 0.00000, 0.30000, -0.70000, -0.93949, 0.23949, 0.35000, 0.35000, -0.91612, 0.40090
-1.00000, 0.00000, 0.30000, -0.60000, -0.90163, 0.25163, 0.32500, 0.32500, -0.93195, 0.36260
-1.00000, 0.00000, 0.30000, -0.50000, -0.86789, 0.26789, 0.30000, 0.30000, -0.94668, 0.32218
-1.00000, 0.00000, 0.30000, -0.40000, -0.83847, 0.28847, 0.27500, 0.27500, -0.95994, 0.28019
-1.00000, 0.00000, 0.30000, -0.30000, -0.81347, 0.31347, 0.25000, 0.25000, -0.97143, 0.23732
-1.00000, 0.00000, 0.30000, -0.20000, -0.79289, 0.34289, 0.22500, 0.22500, -0.98094, 0.19433
-1.00000, 0.00000, 0.30000, -0.10000, -0.77663, 0.37663, 0.20000, 0.20000, -0.98839, 0.15195
-1.00000, 0.00000, 0.30000, -0.00000, -0.76449, 0.41449, 0.17500, 0.17500, -0.99384, 0.11087
-1.00000, 0.00000, 0.30000, 0.10000, -0.75622, 0.45622, 0.15000, 0.15000, -0.99743, 0.07161
-1.00000, 0.00000, 0.30000, 0.20000, -0.75150, 0.50150, 0.12500, 0.12500, -0.99940, 0.03458
-1.00000, 0.00000, 0.30000, 0.30000, -0.75000, 0.55000, 0.10000, 0.10000, -1.00000, 0.00000
-1.00000, 0.00000, 0.30000, 0.40000, -0.75139, 0.60139, 0.07500, 0.07500, -0.99949, -0.03203
-1.00000, 0.00000, 0.30000, 0.50000, -0.75534, 0.65534, 0.05000, 0.05000, -0.99811, -0.06151
-1.00000, 0.00000, 0.30000, 0.60000, -0.76155, 0.71155, 0.02500, 0.02500, -0.99607, -0.08853
-1.00000, 0.00000, 0.30000, 0.70000, -0.76974, 0.76974, 0.00000, 0.00000, -0.99357, -0.11324
-1.00000, 0.00000, 0.30000, 0.80000, -0.77967, 0.82967, -0.02500, -0.02500, -0.99074, -0.13579
-1.00000, 0.00000, 0.30000, 0.90000, -0.79113, 0.89113, -0.05000, -0.05000, -0.98770, -0.15636
-1.00000, 0.00000, 0.40000, -1.00000, -1.10000, 0.30000, 0.40000, 0.40000, -0.86603, 0.50000
-1.00000, 0.00000, 0.40000, -0.90000, -1.05139, 0.30139, 0.37500, 0.37500, -0.88159, 0.47201
-1.00000, 0.00000, 0.40000, -0.80000, -1.00574, 0.30574, 0.35000, 0.35000, -0.89722, 0.44159
-1.00000, 0.00000, 0.40000, -0.70000, -0.96336, 0.31336, 0.32500, 0.32500, -0.91263, 0.40880
-1.00000, 0.00000, 0.40000, -0.60000, -0.92450, 0.32450, 0.30000, 0.30000, -0.92752, 0.37378
-1.00000, 0.00000, 0.40000, -0.50000, -0.88941, 0.33941, 0.27500, 0.27500, -0.94157, 0.33682
-1.00000, 0.00000, 0.40000, -0.40000, -0.85828, 0.35828, 0.25000, 0.25000, -0.95446, 0.29833
-1.00000, 0.00000, 0.40000, -0.30000, -0.83122, 0.38122, 0.22500, 0.22500, -0.96593, 0.25882
-1.00000, 0.00000, 0.40000, -0.20000, -0.80828, 0.40828, 0.20000, 0.20000, -0.97575, 0.21887
-1.00000, 0.00000, 0.40000, -0.10000, -0.78941, 0.43941, 0.17500, 0.17500, -0.98383, 0.17909
-1.00000, 0.00000, 0.40000, -0.00000, -0.77450, 0.47450, 0.15000, 0.15000, -0.99014, 0.14006
-1.00000, 0.00000, 0.40000, 0.10000, -0.76336, 0.51336, 0.12500, 0.12500, -0.99476, 0.10228
-1.00000, 0.00000, 0.40000, 0.20000, -0.75574, 0.55574, 0.10000, 0.10000, -0.99781, 0.06618
-1.00000, 0.00000, 0.40000, 0.30000, -0.75139, 0.60139, 0.07500, 0.07500, -0.99949, 0.03203
-1.00000, 0.00000, 0.40000, 0.40000, -0.75000, 0.65000, 0.05000, 0.05000, -1.00000, 0.00000
-1.00000, 0.00000, 0.40000, 0.50000, -0.75129, 0.70129, 0.02500, 0.02500, -0.99956, -0.02982
-1.00000, 0.00000, 0.40000, 0.60000, -0.75498, 0.75498, 0.00000, 0.00000, -0.99835, -0.05745
-1.00000, 0.00000, 0.40000, 0.70000, -0.76081, 0.81081, -0.02500, -0.02500, -0.99655, -0.08294
-1.00000, 0.00000, 0.40000, 0.80000, -0.76854, 0.86854, -0.05000, -0.05000, -0.99432, -0.10641
-1.00000, 0.00000, 0.40000, 0.90000, -0.77794, 0.92794, -0.07500, -0.07500, -0.99178, -0.12797
-1.00000, 0.00000, 0.50000, -1.00000, -1.12500, 0.37500, 0.37500, 0.37500, -0.86603, 0.50000
-1.00000, 0.00000, 0.50000, -0.90000, -1.07629, 0.37629, 0.35000, 0.35000, -0.88055, 0.47395
-1.00000, 0.00000, 0.50000, -0.80000, -1.03034, 0.38034, 0.32500, 0.32500, -0.89514, 0.44579
-1.00000, 0.00000, 0.50000, -0.70000, -0.98739, 0.38739, 0.30000, 0.30000, -0.90958, 0.41554
-1.00000, 0.00000, 0.50000, -0.60000, -0.94768, 0.39768, 0.27500, 0.27500, -0.92362, 0.38332
-1.00000, 0.00000, 0.50000, -0.50000, -0.91144, 0.41144, 0.25000, 0.25000, -0.93700, 0.34934
-1.00000, 0.00000, 0.50000, -0.40000, -0.87883, 0.42883, 0.22500, 0.22500, -0.94946, 0.31388
-1.00000, 0.00000, 0.50000, -0.30000, -0.85000, 0.45000, 0.20000, 0.20000, -0.96077, 0.27735
-1.00000, 0.00000, 0.50000, -0.20000, -0.82500, 0.47500, 0.17500, 0.17500, -0.97073, 0.24019
-1.00000, 0.00000, 0.50000, -0.10000, -0.80383, 0.50383, 0.15000, 0.15000, -0.97920, 0.20290
-1.00000, 0.00000, 0.50000, -0.00000, -0.78644, 0.53644, 0.12500, 0.12500, -0.98613, 0.16597
-1.00000, 0.00000, 0.50000, 0.10000, -0.77268, 0.57268, 0.10000, 0.10000, -0.99153, 0.12984
-1.00000, 0.00000, 0.50000, 0.20000, -0.76239, 0.61239, 0.07500, 0.07500, -0.99548, 0.09492
-1.00000, 0.00000, 0.50000, 0.30000, -0.75534, 0.65534, 0.05000, 0.05000, -0.99811, 0.06151
-1.00000, 0.00000, 0.50000, 0.40000, -0.75129, 0.70129, 0.02500, 0.02500, -0.99956, 0.02982
-1.00000, 0.00000, 0.50000, 0.50000, -0.75000, 0.75000, 0.00000, 0.00000, -1.00000, 0.00000
-1.00000, 0.00000, 0.50000, 0.60000, -0.75121, 0.80121, -0.02500, -0.02500, -0.99961, -0.02790
-1.00000, 0.00000, 0.50000, 0.70000, -0.75467, 0.85467, -0.05000, -0.05000, -0.99855, -0.05389
-1.00000, 0.00000, 0.50000, 0.80000, -0.76016, 0.91016, -0.07500, -0.07500, -0.99695, -0.07801
-1.00000, 0.00000, 0.50000, 0.90000, -0.76747, 0.96747, -0.10000, -0.10000, -0.99495, -0.10034
-1.00000, 0.00000, 0.60000, -1.00000, -1.15000, 0.45000, 0.35000, 0.35000, -0.86603, 0.50000
-1.00000, 0.00000, 0.60000, -0.90000, -1.10121, 0.45121, 0.32500, 0.32500, -0.87964, 0.47564
-1.00000, 0.00000, 0.60000, -0.80000, -1.05498, 0.45498, 0.30000, 0.30000, -0.89332, 0.44942
-1.00000, 0.00000, 0.60000, -0.70000, -1.01155, 0.46155, 0.27500, 0.27500, -0.90689, 0.42137
-1.00000, 0.00000, 0.60000, -0.60000, -0.97111, 0.47111, 0.25000, 0.25000, -0.92016, 0.39155
-1.00000, 0.00000, 0.60000, -0.50000, -0.93387, 0.48387, 0.22500, 0.22500, -0.93290, 0.36013
-1.00000, 0.00000, 0.60000, -0.40000, -0.90000, 0.50000, 0.20000, 0.20000, -0.94491, 0.32733
-1.00000, 0.00000, 0.60000, -0.30000, -0.86962, 0.51962, 0.17500, 0.17500, -0.95598, 0.29344
-1.00000, 0.00000, 0.60000, -0.20000, -0.84282, 0.54282, 0.15000, 0.15000, -0.96593, 0.25882
-1.00000, 0.00000, 0.60000, -0.10000, -0.81962, 0.56962, 0.12500, 0.12500, -0.97462, 0.22386
-1.00000, 0.00000, 0.60000, -0.00000, -0.80000, 0.60000, 0.10000, 0.10000, -0.98198, 0.18898
-1.00000, 0.00000, 0.60000, 0.10000, -0.78387, 0.63387, 0.07500, 0.07500, -0.98798, 0.15457
-1.00000, 0.00000, 0.60000, 0.20000, -0.77111, 0.67111, 0.05000, 0.05000, -0.99265, 0.12098
-1.00000, 0.00000, 0.60000, 0.30000, -0.76155, 0.71155, 0.02500, 0.02500, -0.99607, 0.08853
-1.00000, 0.00000, 0.60000, 0.40000, -0.75498, 0.75498, 0.00000, 0.00000, -0.99835, 0.05745
-1.00000, 0.00000, 0.60000, 0.50000, -0.75121, 0.80121, -0.02500, -0.02500, -0.99961, 0.02790
-1.00000, 0.00000, 0.60000, 0.60000, -0.75000, 0.85000, -0.05000, -0.05000, -1.00000, 0.00000
-1.00000, 0.00000, 0.60000, 0.70000, -0.75114, 0.90114, -0.07500, -0.07500, -0.99966, -0.02622
-1.00000, 0.00000, 0.60000, 0.80000, -0.75440, 0.95440, -0.10000, -0.10000, -0.99871, -0.05075
-1.00000, 0.00000, 0.60000, 0.90000, -0.75959, 1.00959, -0.12500, -0.12500, -0.99729, -0.07363
-1.00000, 0.00000, 0.70000, -1.00000, -1.17500, 0.52500, 0.32500, 0.32500, -0.86603, 0.50000
-1.00000, 0.00000, 0.70000, -0.90000, -1.12614, 0.52614, 0.30000, 0.30000, -0.87884, 0.47712
-1.00000, 0.00000, 0.70000, -0.80000, -1.07967, 0.52967, 0.27500, 0.27500, -0.89171, 0.45260
-1.00000, 0.00000, 0.70000, -0.70000, -1.03581, 0.53581, 0.25000, 0.25000, -0.90451, 0.42645
-1.00000, 0.00000, 0.70000, -0.60000, -0.99474, 0.54474, 0.22500, 0.22500, -0.91707, 0.39872
-1.00000, 0.00000, 0.70000, -0.50000, -0.95664, 0.55664, 0.20000, 0.20000, -0.92922, 0.36953
-1.00000, 0.00000, 0.70000, -0.40000, -0.92166, 0.57166, 0.17500, 0.17500, -0.94077, 0.33905
-1.00000, 0.00000, 0.70000, -0.30000, -0.88993, 0.58993, 0.15000, 0.15000, -0.95155, 0.30750
-1.00000, 0.00000, 0.70000, -0.20000, -0.86155, 0.61155, 0.12500, 0.12500, -0.96139, 0.27518
-1.00000, 0.00000, 0.70000, -0.10000, -0.83655, 0.63655, 0.10000, 0.10000, -0.97018, 0.24239
-1.00000, 0.00000, 0.70000, -0.00000, -0.81493, 0.66493, 0.07500, 0.07500, -0.97782, 0.20947
-1.00000, 0.00000, 0.70000, 0.10000, -0.79666, 0.69666, 0.05000, 0.05000, -0.98425, 0.17676
-1.00000, 0.00000, 0.70000, 0.20000, -0.78164, 0.73164, 0.02500, 0.02500, -0.98949, 0.14459
-1.00000, 0.00000, 0.70000, 0.30000, -0.76974, 0.76974, 0.00000, 0.00000, -0.99357, 0.11324
-1.00000, 0.00000, 0.70000, 0.40000, -0.76081, 0.81081, -0.02500, -0.02500, -0.99655, 0.08294
-1.00000, 0.00000, 0.70000, 0.50000, -0.75467, 0.85467, -0.05000, -0.05000, -0.99855, 0.05389
-1.00000, 0.00000, 0.70000, 0.60000, -0.75114, 0.90114, -0.07500, -0.07500, -0.99966, 0.02622
-1.00000, 0.00000, 0.70000, 0.70000, -0.75000, 0.95000, -0.10000, -0.10000, -1.00000, 0.00000
-1.00000, 0.00000, 0.70000, 0.80000, -0.75107, 1.00107, -0.12500, -0.12500, -0.99969, -0.02472
-1.00000, 0.00000, 0.70000, 0.90000, -0.75416, 1.05416, -0.15000, -0.15000, -0.99885, -0.04795
-1.00000, 0.00000, 0.80000, -1.00000, -1.20000, 0.60000, 0.30000, 0.30000, -0.86603, 0.50000
-1.00000, 0.00000, 0.80000, -0.90000, -1.15107, 0.60107, 0.27500, 0.27500, -0.87812, 0.47844
-1.00000, 0.00000, 0.80000, -0.80000, -1.10440, 0.60440, 0.25000, 0.25000, -0.89028, 0.45541
-1.00000, 0.00000, 0.80000, -0.70000, -1.06016, 0.61016, 0.22500, 0.22500, -0.90239, 0.43092
-1.00000, 0.00000, 0.80000, -0.60000, -1.01854, 0.61854, 0.20000, 0.20000, -0.91431, 0.40501
-1.00000, 0.00000, 0.80000, -0.50000, -0.97967, 0.62967, 0.17500, 0.17500, -0.92590, 0.37777
-1.00000, 0.00000, 0.80000, -0.40000, -0.94373, 0.64373, 0.15000, 0.15000, -0.93700, 0.34934
-1.00000, 0.00000, 0.80000, -0.30000, -0.91081, 0.66081, 0.12500, 0.12500, -0.94746, 0.31988
-1.00000, 0.00000, 0.80000, -0.20000, -0.88102, 0.68102, 0.10000, 0.10000, -0.95714, 0.28962
-1.00000, 0.00000, 0.80000, -0.10000, -0.85442, 0.70442, 0.07500, 0.07500, -0.96593, 0.25882
-1.00000, 0.00000, 0.80000, -0.00000, -0.83102, 0.73102, 0.05000, 0.05000, -0.97372, 0.22775
-1.00000, 0.00000, 0.80000, 0.10000, -0.81081, 0.76081, 0.02500, 0.02500, -0.98046, 0.19671
-1.00000, 0.00000, 0.80000, 0.20000, -0.79373, 0.79373, 0.00000, 0.00000, -0.98613, 0.16597
-1.00000, 0.00000, 0.80000, 0.30000, -0.77967, 0.82967, -0.02500, -0.02500, -0.99074, 0.13579
-1.00000, 0.00000, 0.80000, 0.40000, -0.76854, 0.86854, -0.05000, -0.05000, -0.99432, 0.10641
-1.00000, 0.00000, 0.80000, 0.50000, -0.76016, 0.91016, -0.07500, -0.07500, -0.99695, 0.07801
-1.00000, 0.00000, 0.80000, 0.60000, -0.75440, 0.95440, -0.10000, -0.10000, -0.99871, 0.05075
-1.00000, 0.00000, 0.80000, 0.70000, -0.75107, 1.00107, -0.12500, -0.12500, -0.99969, 0.02472
-1.00000, 0.00000, 0.80000, 0.80000, -0.75000, 1.05000, -0.15000, -0.15000, -1.00000, 0.00000
-1.00000, 0.00000, 0.80000, 0.90000, -0.75101, 1.10101, -0.17500, -0.17500, -0.99973, -0.02339
-1.00000, 0.00000, 0.90000, -1.00000, -1.22500, 0.67500, 0.27500, 0.27500, -0.86603, 0.50000
-1.00000, 0.00000, 0.90000, -0.90000, -1.17601, 0.67601, 0.25000, 0.25000, -0.87748, 0.47961
-1.00000, 0.00000, 0.90000, -0.80000, -1.12916, 0.67916, 0.22500, 0.22500, -0.88900, 0.45790
-1.00000, 0.00000, 0.90000, -0.70000, -1.08459, 0.68459, 0.20000, 0.20000, -0.90049, 0.43488
-1.00000, 0.00000, 0.90000, -0.60000, -1.04247, 0.69247, 0.17500, 0.17500, -0.91182, 0.41058
-1.00000, 0.00000, 0.90000, -0.50000, -1.00294, 0.70294, 0.15000, 0.15000, -0.92289, 0.38506
-1.00000, 0.00000, 0.90000, -0.40000, -0.96613, 0.71613, 0.12500, 0.12500, -0.93355, 0.35844
-1.00000, 0.00000, 0.90000, -0.30000, -0.93217, 0.73217, 0.10000, 0.10000, -0.94369, 0.33084
-1.00000, 0.00000, 0.90000, -0.20000, -0.90114, 0.75114, 0.07500, 0.07500, -0.95317, 0.30244
-1.00000, 0.00000, 0.90000, -0.10000, -0.87310, 0.77310, 0.05000, 0.05000, -0.96188, 0.27346
-1.00000, 0.00000, 0.90000, -0.00000, -0.84810, 0.79810, 0.02500, 0.02500, -0.96975, 0.24412
-1.00000, 0.00000, 0.90000, 0.10000, -0.82614, 0.82614, 0.00000, 0.00000, -0.97669, 0.21466
-1.00000, 0.00000, 0.90000, 0.20000, -0.80717, 0.85717, -0.02500, -0.02500, -0.98268, 0.18533
-1.00000, 0.00000, 0.90000, 0.30000, -0.79113, 0.89113, -0.05000, -0.05000, -0.98770, 0.15636
-1.00000, 0.00000, 0.90000, 0.40000, -0.77794, 0.92794, -0.07500, -0.07500, -0.99178, 0.12797
-1.00000, 0.00000, 0.90000, 0.50000, -0.76747, 0.96747, -0.10000, -0.10000, -0.99495, 0.10034
-1.00000, 0.00000, 0.90000, 0.60000, -0.75959, 1.00959, -0.12500, -0.12500, -0.99729, 0.07363
-1.00000, 0.00000, 0.90000, 0.70000, -0.75416, 1.05416, -0.15000, -0.15000, -0.99885, 0.04795
-1.00000, 0.00000, 0.90000, 0.80000, -0.75101, 1.10101, -0.17500, -0.17500, -0.99973, 0.02339
-1.00000, 0.00000, 0.90000, 0.90000, -0.75000, 1.15000, -0.20000, -0.20000, -1.00000, 0.00000
